time,close
2025-02-22,2.5739
2025-02-23,2.5761
2025-02-24,2.2774
2025-02-25,2.3198
2025-02-26,2.1954
2025-02-27,2.1967
2025-02-28,2.1448
2025-03-01,2.1911
2025-03-02,2.9398
2025-03-03,2.3858
2025-03-04,2.4537
2025-03-05,2.4998
2025-03-06,2.5998
2025-03-07,2.3843
2025-03-08,2.3258
2025-03-09,2.138
2025-03-10,2.02
2025-03-11,2.1697
2025-03-12,2.2393
2025-03-13,2.2517
2025-03-14,2.3567
2025-03-15,2.3913
2025-03-16,2.2934
2025-03-17,2.3375
2025-03-18,2.2846
2025-03-19,2.5477
2025-03-20,2.4345
2025-03-21,2.38
2025-03-22,2.3708
2025-03-23,2.4398
2025-03-24,2.4501
2025-03-25,2.4499
2025-03-26,2.3494
2025-03-27,2.3404
2025-03-28,2.2067
2025-03-29,2.1343
2025-03-30,2.1369
2025-03-31,2.0894
2025-04-01,2.1389
2025-04-02,2.0235
2025-04-03,2.0639
2025-04-04,2.1296
2025-04-05,2.1434
2025-04-06,1.9208
2025-04-07,1.8983
2025-04-08,1.7949
2025-04-09,2.0522
2025-04-10,1.9646
2025-04-11,2.0214
2025-04-12,2.1595
2025-04-13,2.1189
2025-04-14,2.127
2025-04-15,2.0841
2025-04-16,2.0831
2025-04-17,2.0673
2025-04-18,2.0614
2025-04-19,2.0875
2025-04-20,2.0784
2025-04-21,2.0853
2025-04-22,2.2152
2025-04-23,2.219
2025-04-24,2.206
2025-04-25,2.1827
2025-04-26,2.1922
2025-04-27,2.2529
2025-04-28,2.2957
2025-04-29,2.2389
2025-04-30,2.1908
2025-05-01,2.2131
2025-05-02,2.21
2025-05-03,2.1877
2025-05-04,2.1562
2025-05-05,2.1303
2025-05-06,2.155
2025-05-07,2.1268
2025-05-08,2.3269
2025-05-09,2.3441
2025-05-10,2.4711
2025-05-11,2.368
2025-05-12,2.5443
2025-05-13,2.5828
2025-05-14,2.5508
2025-05-15,2.3859
2025-05-16,2.381
2025-05-17,2.3542
2025-05-18,2.4286
2025-05-19,2.3808
2025-05-20,2.3569
2025-05-21,2.3958
2025-05-22,2.4314
2025-05-23,2.297
2025-05-24,2.3313
2025-05-25,2.343
2025-05-26,2.3111
2025-05-27,2.3181
2025-05-28,2.2749
2025-05-29,2.2445
2025-05-30,2.1408
2025-05-31,2.1753
2025-06-01,2.1806
2025-06-02,2.1974
2025-06-03,2.2461
2025-06-04,2.2021
2025-06-05,2.0951
2025-06-06,2.1615
2025-06-07,2.178
2025-06-08,2.2681
2025-06-09,2.3217
2025-06-10,2.3074
2025-06-11,2.2709
2025-06-12,2.1912
2025-06-13,2.1484
2025-06-14,2.1406
2025-06-15,2.1658
2025-06-16,2.239
2025-06-17,2.1598
2025-06-18,2.1708
2025-06-19,2.1649
2025-06-20,2.1199
2025-06-21,2.0648
2025-06-22,2.0184
2025-06-23,2.1599
2025-06-24,2.1907
2025-06-25,2.187
2025-06-26,2.1062
2025-06-27,2.1431
2025-06-28,2.1864
2025-06-29,2.2067
2025-06-30,2.2373
2025-07-01,2.1723
2025-07-02,2.2342
2025-07-03,2.2573
2025-07-04,2.2211
2025-07-05,2.2184
2025-07-06,2.2714
2025-07-07,2.2704
2025-07-08,2.3114
2025-07-09,2.4046
2025-07-10,2.5477
2025-07-11,2.7334
2025-07-12,2.7401
2025-07-13,2.8373
2025-07-14,2.959
2025-07-15,2.9196
2025-07-16,3.0391
2025-07-17,3.4846
2025-07-18,3.4158
2025-07-19,3.4267
2025-07-20,3.4555
2025-07-21,3.5512
2025-07-22,3.5521
2025-07-23,3.1861
2025-07-24,3.1468
2025-07-25,3.1428
2025-07-26,3.1672
2025-07-27,3.24
2025-07-28,3.1239
2025-07-29,3.1414
